campaign_id,campaign_name,impressions,clicks,cost,cpc,ctr,revenue,orders,units,acos,roas,conversion_rate,date_from,date_to,periodo_inicio,periodo_fim,data_ref
355704938,Campanha Ecoflex,22418,23,4.95,0.22,0.1,0.0,,0,0.0,0.0,0.0,2026-06-01 00:00:00-03:00,2026-06-01 00:00:00-03:00,2026-06-01 00:00:00-03:00,2026-06-01 00:00:00-03:00,2026-06-01 00:00:00-03:00
353332506,Campanha MDS FREIOS,20608,28,8.01,0.29,0.14,0.0,,0,0.0,0.0,0.0,2026-06-01 00:00:00-03:00,2026-06-01 00:00:00-03:00,2026-06-01 00:00:00-03:00,2026-06-01 00:00:00-03:00,2026-06-01 00:00:00-03:00
353870011,Campanha PERFECT,3473,4,1.55,0.39,0.12,48.24,,1,3.21,31.12,25.0,2026-06-01 00:00:00-03:00,2026-06-01 00:00:00-03:00,2026-06-01 00:00:00-03:00,2026-06-01 00:00:00-03:00,2026-06-01 00:00:00-03:00
355891771,Campanha Starke,16108,25,44.5,1.78,0.16,0.0,,0,0.0,0.0,0.0,2026-06-01 00:00:00-03:00,2026-06-01 00:00:00-03:00,2026-06-01 00:00:00-03:00,2026-06-01 00:00:00-03:00,2026-06-01 00:00:00-03:00
357695479,Campanha Bastos Curva A,0,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-06-01 00:00:00-03:00,2026-06-01 00:00:00-03:00,2026-06-01 00:00:00-03:00,2026-06-01 00:00:00-03:00,2026-06-01 00:00:00-03:00
355311755,Campanha Yiming,17391,25,17.5,0.7,0.14,340.94,,2,5.13,19.48,8.0,2026-06-01 00:00:00-03:00,2026-06-01 00:00:00-03:00,2026-06-01 00:00:00-03:00,2026-06-01 00:00:00-03:00,2026-06-01 00:00:00-03:00
355395249,Campanha Indisa,12558,19,8.22,0.43,0.15,136.22,,1,6.03,16.57,5.26,2026-06-01 00:00:00-03:00,2026-06-01 00:00:00-03:00,2026-06-01 00:00:00-03:00,2026-06-01 00:00:00-03:00,2026-06-01 00:00:00-03:00
355714163,Campanha FW,9711,16,8.33,0.52,0.16,0.0,,0,0.0,0.0,0.0,2026-06-01 00:00:00-03:00,2026-06-01 00:00:00-03:00,2026-06-01 00:00:00-03:00,2026-06-01 00:00:00-03:00,2026-06-01 00:00:00-03:00
356119342,Campanha Green Parts,20757,28,30.29,1.08,0.13,310.88,,2,9.74,10.26,7.14,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00
356637677,Campanha Multiqualita,2229,11,9.19,0.84,0.49,0.0,,0,0.0,0.0,0.0,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00
353342072,Campanha OriginALLparts,46823,92,46.56,0.51,0.2,0.0,,0,0.0,0.0,0.0,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00
356393911,Campanha Triade,109476,110,157.67,1.43,0.1,577.82,,2,27.29,3.66,1.82,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00
352813615,Campanha Bastos,202577,512,156.47,0.31,0.25,2642.0,,21,5.92,16.89,4.1,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00
353749496,Campanha Igasa Carter,5162,4,0.73,0.18,0.08,0.0,,0,0.0,0.0,0.0,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00
352823015,Campanha Brucke,76993,172,63.14,0.37,0.22,561.22,,1,11.25,8.89,0.58,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00
352823053,Campanha FQ4,18,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00
357735719,Campanha ISAPA Curva A,0,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00
352827226,Campanha Takao,59208,94,29.49,0.31,0.16,533.56,,1,5.53,18.09,1.06,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00
356931219,Campanha Distribuidores Nacio,43,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00
355261248,Campanha Takao Curva A,80853,73,51.81,0.71,0.09,0.0,,0,0.0,0.0,0.0,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00
357712860,Campanha Originall Curva A,0,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00
357728122,Campanha Green Parts Curva A,0,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00
356894911,Campanha Produtos Parados,202,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00
357207283,Campanha Mann,5526,16,11.63,0.73,0.29,52.86,,1,22.0,4.55,6.25,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00
355810176,Campanha ISAPA,33049,68,94.45,1.39,0.21,517.29,,3,18.26,5.48,4.41,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00
353128923,Campanha Eibach,1416,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00
355704938,Campanha Ecoflex,10477,14,7.45,0.53,0.13,0.0,,0,0.0,0.0,0.0,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00
353332506,Campanha MDS FREIOS,21221,23,14.09,0.61,0.11,278.34,,1,5.06,19.75,4.35,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00
353870011,Campanha PERFECT,3349,2,0.67,0.34,0.06,0.0,,0,0.0,0.0,0.0,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00
355891771,Campanha Starke,14068,13,26.48,2.04,0.09,0.0,,0,0.0,0.0,0.0,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00
357695479,Campanha Bastos Curva A,0,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00
355311755,Campanha Yiming,19453,18,13.39,0.74,0.09,0.0,,0,0.0,0.0,0.0,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00
355395249,Campanha Indisa,16753,30,12.16,0.41,0.18,0.0,,0,0.0,0.0,0.0,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00
355714163,Campanha FW,9717,12,9.55,0.8,0.12,0.0,,0,0.0,0.0,0.0,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00,2026-06-02 00:00:00-03:00
356119342,Campanha Green Parts,18281,24,47.61,1.98,0.13,0.0,,0,0.0,0.0,0.0,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00
356637677,Campanha Multiqualita,2004,9,8.62,0.96,0.45,0.0,,0,0.0,0.0,0.0,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00
353342072,Campanha OriginALLparts,44443,96,60.42,0.63,0.22,698.6,,3,8.65,11.56,3.13,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00
356393911,Campanha Triade,69694,94,165.0,1.76,0.13,2036.15,,2,8.1,12.34,2.13,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00
352813615,Campanha Bastos,163963,580,193.59,0.33,0.35,2521.71,,26,7.68,13.03,4.48,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00
353749496,Campanha Igasa Carter,4671,3,0.68,0.23,0.06,0.0,,0,0.0,0.0,0.0,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00
352823015,Campanha Brucke,60797,132,66.27,0.5,0.22,535.74,,1,12.37,8.08,0.76,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00
352823053,Campanha FQ4,25,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00
357735719,Campanha ISAPA Curva A,0,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00
352827226,Campanha Takao,57807,96,41.59,0.43,0.17,329.23,,2,12.63,7.92,2.08,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00
356931219,Campanha Distribuidores Nacio,85,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00
355261248,Campanha Takao Curva A,68913,72,70.83,0.98,0.1,1023.74,,2,6.92,14.45,2.78,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00
357712860,Campanha Originall Curva A,0,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00
357728122,Campanha Green Parts Curva A,0,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00
356894911,Campanha Produtos Parados,211,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00
357207283,Campanha Mann,5074,15,8.15,0.54,0.3,0.0,,0,0.0,0.0,0.0,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00
355810176,Campanha ISAPA,27679,54,74.1,1.37,0.2,409.23,,2,18.11,5.52,3.7,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00
353128923,Campanha Eibach,1601,5,7.32,1.46,0.31,0.0,,0,0.0,0.0,0.0,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00
355704938,Campanha Ecoflex,48,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00
353332506,Campanha MDS FREIOS,22367,39,20.79,0.53,0.17,0.0,,0,0.0,0.0,0.0,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00
353870011,Campanha PERFECT,3284,8,1.63,0.2,0.24,77.58,,1,2.1,47.6,12.5,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00
355891771,Campanha Starke,13255,11,20.92,1.9,0.08,0.0,,0,0.0,0.0,0.0,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00
357695479,Campanha Bastos Curva A,0,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00
355311755,Campanha Yiming,14420,16,7.99,0.5,0.11,60.18,,1,13.28,7.53,6.25,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00
355395249,Campanha Indisa,14643,14,7.77,0.55,0.1,0.0,,0,0.0,0.0,0.0,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00
355714163,Campanha FW,8757,14,5.35,0.38,0.16,0.0,,0,0.0,0.0,0.0,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00,2026-06-03 00:00:00-03:00
356119342,Campanha Green Parts,12908,22,22.48,1.02,0.17,93.94,,1,23.93,4.18,4.55,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00
356637677,Campanha Multiqualita,1192,7,5.15,0.74,0.59,0.0,,0,0.0,0.0,0.0,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00
353342072,Campanha OriginALLparts,24880,53,27.08,0.51,0.21,287.4,,1,9.42,10.61,1.89,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00
356393911,Campanha Triade,43377,72,100.28,1.39,0.17,376.04,,1,26.67,3.75,1.39,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00
352813615,Campanha Bastos,97393,429,130.11,0.3,0.44,3565.89,,29,3.65,27.41,6.76,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00
353749496,Campanha Igasa Carter,2260,3,1.62,0.54,0.13,0.0,,0,0.0,0.0,0.0,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00
352823015,Campanha Brucke,58766,136,42.51,0.31,0.23,0.0,,0,0.0,0.0,0.0,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00
352823053,Campanha FQ4,10,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00
357735719,Campanha ISAPA Curva A,0,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00
352827226,Campanha Takao,34256,73,25.49,0.35,0.21,139.5,,1,18.27,5.47,1.37,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00
356931219,Campanha Distribuidores Nacio,34,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00
355261248,Campanha Takao Curva A,40808,58,43.1,0.74,0.14,2067.81,,5,2.08,47.98,8.62,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00
357712860,Campanha Originall Curva A,0,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00
357728122,Campanha Green Parts Curva A,0,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00
356894911,Campanha Produtos Parados,115,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00
357207283,Campanha Mann,3788,11,10.39,0.94,0.29,165.14,,1,6.29,15.89,9.09,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00
355810176,Campanha ISAPA,14309,33,37.02,1.12,0.23,167.09,,1,22.16,4.51,3.03,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00
353128923,Campanha Eibach,1698,1,0.22,0.22,0.06,0.0,,0,0.0,0.0,0.0,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00
355704938,Campanha Ecoflex,65,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00
353332506,Campanha MDS FREIOS,12878,22,8.94,0.41,0.17,0.0,,0,0.0,0.0,0.0,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00
353870011,Campanha PERFECT,2282,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00
355891771,Campanha Starke,6132,5,6.64,1.33,0.08,0.0,,0,0.0,0.0,0.0,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00
357695479,Campanha Bastos Curva A,0,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00
355311755,Campanha Yiming,8736,13,10.19,0.78,0.15,0.0,,0,0.0,0.0,0.0,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00
355395249,Campanha Indisa,9038,16,11.46,0.72,0.18,0.0,,0,0.0,0.0,0.0,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00
355714163,Campanha FW,8588,8,5.32,0.67,0.09,0.0,,0,0.0,0.0,0.0,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00,2026-06-04 00:00:00-03:00
356119342,Campanha Green Parts,18767,35,49.93,1.43,0.19,0.0,,0,0.0,0.0,0.0,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00
356637677,Campanha Multiqualita,1660,10,8.03,0.8,0.6,0.0,,0,0.0,0.0,0.0,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00
353342072,Campanha OriginALLparts,44356,59,21.69,0.37,0.13,368.49,,1,5.89,16.99,1.69,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00
356393911,Campanha Triade,80810,90,132.91,1.48,0.11,1560.85,,4,8.52,11.74,4.44,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00
352813615,Campanha Bastos,115059,393,119.59,0.3,0.34,4608.4,,40,2.6,38.53,10.18,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00
353749496,Campanha Igasa Carter,3558,3,1.57,0.52,0.08,0.0,,0,0.0,0.0,0.0,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00
352823015,Campanha Brucke,48444,100,35.25,0.35,0.21,0.0,,0,0.0,0.0,0.0,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00
352823053,Campanha FQ4,23,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00
357735719,Campanha ISAPA Curva A,0,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00
352827226,Campanha Takao,41240,93,30.11,0.32,0.23,431.67,,1,6.98,14.34,1.08,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00
356931219,Campanha Distribuidores Nacio,61,1,0.7,0.7,1.64,0.0,,0,0.0,0.0,0.0,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00
355261248,Campanha Takao Curva A,44843,68,101.84,1.5,0.15,1390.82,,3,7.32,13.66,4.41,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00
357712860,Campanha Originall Curva A,0,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00
357728122,Campanha Green Parts Curva A,0,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00
356894911,Campanha Produtos Parados,183,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00
357207283,Campanha Mann,7599,14,15.45,1.1,0.18,45.14,,1,34.23,2.92,7.14,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00,2026-06-05 00:00:00-03:00
